subject,trial,Phone_NOTENG,Phone_ENG,acoustic_distance,Econ,Loc,Glob,response_var
subject_25,trial_81,ɳ,n,0.5494356188235507,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_81,ɳ,j,0.24403932319615454,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_81,ɽ,d,0.12769063064677924,0.0770609319,0.1326164875,0.1553166069,1
subject_28,trial_81,ɽ,ɾ,0.24738776193956954,0.0770609319,0.1326164875,0.1553166069,0
subject_29,trial_81,ʈ,t,0.1397086080978556,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_81,ʈ,d,-0.26275166059589894,0.3817204301,0.1827956989,-0.08870967742,1
subject_1,trial_82,bʰ,b,0.062278897298428865,0.01668520578,0.1062291435,0.1683644595,1
subject_2,trial_82,bʰ,d,-0.66479539480888306,0.01668520578,0.1062291435,0.1683644595,1
subject_3,trial_82,d̪ʰ,d,0.3015681507888247,0.2001093494,0.1550027337,0.2191323693,0
subject_4,trial_82,d̪ʰ,t,-0.11523956967866777,0.2001093494,0.1550027337,0.2191323693,1
subject_5,trial_82,ɖ,d,0.17289351340818213,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_82,ɖ,t,-0.27713486847476754,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_82,ɖʰ,d,0.2020962434754883,0.04786680541,0.08532778356,0.2474881015,1
subject_8,trial_82,ɖʰ,t,-0.3364496008659353,0.04786680541,0.08532778356,0.2474881015,0
subject_9,trial_82,dʒʰ,d͡ʒ,0.24758190303460806,0.01668520578,0.1062291435,0.1239388795,1
subject_10,trial_82,dʒʰ,t͡ʃ,-0.3781895730594756,0.01668520578,0.1062291435,0.1239388795,1
subject_11,trial_82,ɡʰ,g,0.2012904878616509,0.01668520578,0.1062291435,0.1516694963,0
subject_12,trial_82,ɡʰ,k,-0.07250649447968915,0.01668520578,0.1062291435,0.1516694963,1
subject_13,trial_82,ɳ,n,0.5488338335228787,0.3817204301,0.125,-0.07661290323,1
subject_14,trial_82,ɳ,j,0.24455360553568647,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_82,ɽ,d,0.12777409968877496,0.0770609319,0.1326164875,0.1553166069,0
subject_16,trial_82,ɽ,ɾ,0.24700434730366913,0.0770609319,0.1326164875,0.1553166069,1
subject_17,trial_82,ʈ,t,0.1399194280003129,0.3817204301,0.1827956989,-0.08870967742,0
subject_18,trial_82,ʈ,d,-0.26269642090300976,0.3817204301,0.1827956989,-0.08870967742,1
subject_19,trial_82,bʰ,b,0.061684105027395936,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_82,bʰ,d,-0.6641887510972938,0.01668520578,0.1062291435,0.1683644595,1
subject_21,trial_82,d̪ʰ,d,0.3021600367478092,0.2001093494,0.1550027337,0.2191323693,1
subject_22,trial_82,d̪ʰ,t,-0.1155452202833703,0.2001093494,0.1550027337,0.2191323693,1
subject_23,trial_82,ɖ,d,0.1729368719103466,0.3817204301,0.1693548387,0.03225806452,0
subject_24,trial_82,ɖ,t,-0.27626547691058084,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_82,ɖʰ,d,0.20173239703263984,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_82,ɖʰ,t,-0.3363673550875497,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_82,dʒʰ,d͡ʒ,0.24778162688703387,0.01668520578,0.1062291435,0.1239388795,1
subject_28,trial_82,dʒʰ,t͡ʃ,-0.3776907374149771,0.01668520578,0.1062291435,0.1239388795,1
subject_29,trial_82,ɡʰ,g,0.2011134060057056,0.01668520578,0.1062291435,0.1516694963,1
subject_30,trial_82,ɡʰ,k,-0.07201977876431062,0.01668520578,0.1062291435,0.1516694963,1
subject_1,trial_83,ɳ,n,0.5485209746485279,0.3817204301,0.125,-0.07661290323,1
subject_2,trial_83,ɳ,j,0.24470592202717856,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_83,ɽ,d,0.12708868782667726,0.0770609319,0.1326164875,0.1553166069,1
subject_4,trial_83,ɽ,ɾ,0.2471688595698878,0.0770609319,0.1326164875,0.1553166069,1
subject_5,trial_83,ʈ,t,0.13984786727315993,0.3817204301,0.1827956989,-0.08870967742,0
subject_6,trial_83,ʈ,d,-0.26289382125052574,0.3817204301,0.1827956989,-0.08870967742,1
subject_7,trial_83,bʰ,b,0.0621689828029123,0.01668520578,0.1062291435,0.1683644595,0
subject_8,trial_83,bʰ,d,-0.6647016591276882,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_83,d̪ʰ,d,0.3012443803199564,0.2001093494,0.1550027337,0.2191323693,1
subject_10,trial_83,d̪ʰ,t,-0.11461815374479427,0.2001093494,0.1550027337,0.2191323693,1
subject_11,trial_83,ɖ,d,0.17264656394018785,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_83,ɖ,t,-0.2766299422628218,0.3817204301,0.1693548387,0.03225806452,1
subject_13,trial_83,ɖʰ,d,0.20212689356293426,0.04786680541,0.08532778356,0.2474881015,1
subject_14,trial_83,ɖʰ,t,-0.33723979388006153,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_83,dʒʰ,d͡ʒ,0.2471257121642783,0.01668520578,0.1062291435,0.1239388795,1
subject_16,trial_83,dʒʰ,t͡ʃ,-0.37727849864369495,0.01668520578,0.1062291435,0.1239388795,1
subject_17,trial_83,ɡʰ,g,0.20210236363775924,0.01668520578,0.1062291435,0.1516694963,1
subject_18,trial_83,ɡʰ,k,-0.07248845170193106,0.01668520578,0.1062291435,0.1516694963,1
subject_19,trial_83,ɳ,n,0.5487474468404131,0.3817204301,0.125,-0.07661290323,0
subject_20,trial_83,ɳ,j,0.24450056212746024,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_83,ɽ,d,0.1278558218904613,0.0770609319,0.1326164875,0.1553166069,1
subject_22,trial_83,ɽ,ɾ,0.24689386886756046,0.0770609319,0.1326164875,0.1553166069,0
subject_23,trial_83,ʈ,t,0.1402946752005188,0.3817204301,0.1827956989,-0.08870967742,0
subject_24,trial_83,ʈ,d,-0.26194475861095773,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_83,bʰ,b,0.061960353339858054,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_83,bʰ,d,-0.6640724483476861,0.01668520578,0.1062291435,0.1683644595,1
subject_27,trial_83,d̪ʰ,d,0.3015288978258145,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_83,d̪ʰ,t,-0.11453816013936682,0.2001093494,0.1550027337,0.2191323693,1
subject_29,trial_83,ɖ,d,0.17285030935152426,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_83,ɖ,t,-0.2761985958661856,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_84,ɖʰ,d,0.20182397081034156,0.04786680541,0.08532778356,0.2474881015,0
subject_2,trial_84,ɖʰ,t,-0.33716239679573223,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_84,dʒʰ,d͡ʒ,0.24713946781397908,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_84,dʒʰ,t͡ʃ,-0.37758384071585027,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_84,ɡʰ,g,0.2019496196353984,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_84,ɡʰ,k,-0.07183868190382361,0.01668520578,0.1062291435,0.1516694963,0
subject_7,trial_84,ɳ,n,0.5494566434848757,0.3817204301,0.125,-0.07661290323,0
subject_8,trial_84,ɳ,j,0.24414334996208967,0.3817204301,0.125,-0.07661290323,1
subject_9,trial_84,ɽ,d,0.12787421067653507,0.0770609319,0.1326164875,0.1553166069,1
subject_10,trial_84,ɽ,ɾ,0.24784067885221092,0.0770609319,0.1326164875,0.1553166069,1
subject_11,trial_84,ʈ,t,0.1404021622703342,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_84,ʈ,d,-0.2618540756672336,0.3817204301,0.1827956989,-0.08870967742,1
subject_13,trial_84,bʰ,b,0.0616525508829613,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_84,bʰ,d,-0.6638191237186922,0.01668520578,0.1062291435,0.1683644595,1
subject_15,trial_84,d̪ʰ,d,0.3012870766341683,0.2001093494,0.1550027337,0.2191323693,0
subject_16,trial_84,d̪ʰ,t,-0.11540756114073827,0.2001093494,0.1550027337,0.2191323693,1
subject_17,trial_84,ɖ,d,0.1729450487818289,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_84,ɖ,t,-0.27690126708168256,0.3817204301,0.1693548387,0.03225806452,1
subject_19,trial_84,ɖʰ,d,0.20196722412455725,0.04786680541,0.08532778356,0.2474881015,1
subject_20,trial_84,ɖʰ,t,-0.3372979427415517,0.04786680541,0.08532778356,0.2474881015,1
subject_21,trial_84,dʒʰ,d͡ʒ,0.24759251715510264,0.01668520578,0.1062291435,0.1239388795,0
subject_22,trial_84,dʒʰ,t͡ʃ,-0.37754326056620346,0.01668520578,0.1062291435,0.1239388795,0
subject_23,trial_84,ɡʰ,g,0.20181850665269316,0.01668520578,0.1062291435,0.1516694963,1
subject_24,trial_84,ɡʰ,k,-0.07272651846228853,0.01668520578,0.1062291435,0.1516694963,1
subject_25,trial_84,ɳ,n,0.5487083952098788,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_84,ɳ,j,0.24491980257207946,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_84,ɽ,d,0.12688605309602158,0.0770609319,0.1326164875,0.1553166069,0
subject_28,trial_84,ɽ,ɾ,0.24681601771514042,0.0770609319,0.1326164875,0.1553166069,1
subject_29,trial_84,ʈ,t,0.14032026164111927,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_84,ʈ,d,-0.26188016230768474,0.3817204301,0.1827956989,-0.08870967742,0
subject_1,trial_85,bʰ,b,0.062340644145779014,0.01668520578,0.1062291435,0.1683644595,1
subject_2,trial_85,bʰ,d,-0.6644063214724792,0.01668520578,0.1062291435,0.1683644595,0
subject_3,trial_85,d̪ʰ,d,0.3018549098477696,0.2001093494,0.1550027337,0.2191323693,1
subject_4,trial_85,d̪ʰ,t,-0.11485697032813712,0.2001093494,0.1550027337,0.2191323693,1
subject_5,trial_85,ɖ,d,0.17256478517183096,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_85,ɖ,t,-0.2764134527603136,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_85,ɖʰ,d,0.2021100004629408,0.04786680541,0.08532778356,0.2474881015,0
subject_8,trial_85,ɖʰ,t,-0.337133053994329,0.04786680541,0.08532778356,0.2474881015,1
subject_9,trial_85,dʒʰ,d͡ʒ,0.24767660231615526,0.01668520578,0.1062291435,0.1239388795,0
subject_10,trial_85,dʒʰ,t͡ʃ,-0.37783954114109514,0.01668520578,0.1062291435,0.1239388795,1
subject_11,trial_85,ɡʰ,g,0.20162982128310847,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_85,ɡʰ,k,-0.07202913198812619,0.01668520578,0.1062291435,0.1516694963,1
subject_13,trial_85,ɳ,n,0.5488290633393155,0.3817204301,0.125,-0.07661290323,1
subject_14,trial_85,ɳ,j,0.24479311973086046,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_85,ɽ,d,0.1276555860873154,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_85,ɽ,ɾ,0.24688669747018366,0.0770609319,0.1326164875,0.1553166069,0
subject_17,trial_85,ʈ,t,0.1394063652634552,0.3817204301,0.1827956989,-0.08870967742,1
subject_18,trial_85,ʈ,d,-0.26238243563721836,0.3817204301,0.1827956989,-0.08870967742,1
subject_19,trial_85,bʰ,b,0.06228252916589722,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_85,bʰ,d,-0.6638282347714437,0.01668520578,0.1062291435,0.1683644595,0
subject_21,trial_85,d̪ʰ,d,0.3015520166355182,0.2001093494,0.1550027337,0.2191323693,1
subject_22,trial_85,d̪ʰ,t,-0.11472404786520436,0.2001093494,0.1550027337,0.2191323693,0
subject_23,trial_85,ɖ,d,0.17353560162593604,0.3817204301,0.1693548387,0.03225806452,1
subject_24,trial_85,ɖ,t,-0.27675480018406823,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_85,ɖʰ,d,0.20117639170309426,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_85,ɖʰ,t,-0.3366096232064639,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_85,dʒʰ,d͡ʒ,0.24716030294650346,0.01668520578,0.1062291435,0.1239388795,0
subject_28,trial_85,dʒʰ,t͡ʃ,-0.3775202382757911,0.01668520578,0.1062291435,0.1239388795,1
subject_29,trial_85,ɡʰ,g,0.2019840164126073,0.01668520578,0.1062291435,0.1516694963,1
subject_30,trial_85,ɡʰ,k,-0.07272572431244642,0.01668520578,0.1062291435,0.1516694963,1
subject_1,trial_86,ɳ,n,0.5482839974542784,0.3817204301,0.125,-0.07661290323,1
subject_2,trial_86,ɳ,j,0.24422620588183822,0.3817204301,0.125,-0.07661290323,1
subject_3,trial_86,ɽ,d,0.12775927732343137,0.0770609319,0.1326164875,0.1553166069,0
subject_4,trial_86,ɽ,ɾ,0.24762326652842684,0.0770609319,0.1326164875,0.1553166069,1
subject_5,trial_86,ʈ,t,0.13941288296765894,0.3817204301,0.1827956989,-0.08870967742,1
subject_6,trial_86,ʈ,d,-0.262512175657758,0.3817204301,0.1827956989,-0.08870967742,0
subject_7,trial_86,bʰ,b,0.062267282815113366,0.01668520578,0.1062291435,0.1683644595,1
subject_8,trial_86,bʰ,d,-0.6644178408935575,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_86,d̪ʰ,d,0.302182418697979,0.2001093494,0.1550027337,0.2191323693,1
subject_10,trial_86,d̪ʰ,t,-0.11480007002851723,0.2001093494,0.1550027337,0.2191323693,1
subject_11,trial_86,ɖ,d,0.17244942351800382,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_86,ɖ,t,-0.276663773040005,0.3817204301,0.1693548387,0.03225806452,0
subject_13,trial_86,ɖʰ,d,0.201235665734223,0.04786680541,0.08532778356,0.2474881015,0
subject_14,trial_86,ɖʰ,t,-0.3362784245254112,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_86,dʒʰ,d͡ʒ,0.24687338134625106,0.01668520578,0.1062291435,0.1239388795,1
subject_16,trial_86,dʒʰ,t͡ʃ,-0.37703652725951986,0.01668520578,0.1062291435,0.1239388795,1
subject_17,trial_86,ɡʰ,g,0.20196930354844675,0.01668520578,0.1062291435,0.1516694963,1
subject_18,trial_86,ɡʰ,k,-0.07244133065060467,0.01668520578,0.1062291435,0.1516694963,1
subject_19,trial_86,ɳ,n,0.5487326962029265,0.3817204301,0.125,-0.07661290323,1
subject_20,trial_86,ɳ,j,0.24465938955337227,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_86,ɽ,d,0.126785033687654,0.0770609319,0.1326164875,0.1553166069,1
subject_22,trial_86,ɽ,ɾ,0.24783102589824346,0.0770609319,0.1326164875,0.1553166069,0
subject_23,trial_86,ʈ,t,0.13960785588388577,0.3817204301,0.1827956989,-0.08870967742,0
subject_24,trial_86,ʈ,d,-0.2623625888366899,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_86,bʰ,b,0.06186203760935336,0.01668520578,0.1062291435,0.1683644595,0
subject_26,trial_86,bʰ,d,-0.6644449771064243,0.01668520578,0.1062291435,0.1683644595,1
subject_27,trial_86,d̪ʰ,d,0.30198536696080086,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_86,d̪ʰ,t,-0.11500234092003464,0.2001093494,0.1550027337,0.2191323693,1
subject_29,trial_86,ɖ,d,0.17273571022876533,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_86,ɖ,t,-0.27635044766384825,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_87,ɖʰ,d,0.2015273872472522,0.04786680541,0.08532778356,0.2474881015,1
subject_2,trial_87,ɖʰ,t,-0.3364515656147723,0.04786680541,0.08532778356,0.2474881015,0
subject_3,trial_87,dʒʰ,d͡ʒ,0.24770689136010704,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_87,dʒʰ,t͡ʃ,-0.37773262328408896,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_87,ɡʰ,g,0.20183437789754838,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_87,ɡʰ,k,-0.07237539023958832,0.01668520578,0.1062291435,0.1516694963,1
subject_7,trial_87,ɳ,n,0.5488296946458222,0.3817204301,0.125,-0.07661290323,1
subject_8,trial_87,ɳ,j,0.24410216083644376,0.3817204301,0.125,-0.07661290323,1
subject_9,trial_87,ɽ,d,0.12786337808005796,0.0770609319,0.1326164875,0.1553166069,0
subject_10,trial_87,ɽ,ɾ,0.24707627611064462,0.0770609319,0.1326164875,0.1553166069,1
subject_11,trial_87,ʈ,t,0.13955688843754366,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_87,ʈ,d,-0.2623754550326331,0.3817204301,0.1827956989,-0.08870967742,0
subject_13,trial_87,bʰ,b,0.061839338905665724,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_87,bʰ,d,-0.664715677367328,0.01668520578,0.1062291435,0.1683644595,1
subject_15,trial_87,d̪ʰ,d,0.3019756775578481,0.2001093494,0.1550027337,0.2191323693,1
subject_16,trial_87,d̪ʰ,t,-0.11563672730899215,0.2001093494,0.1550027337,0.2191323693,1
subject_17,trial_87,ɖ,d,0.17330051128190935,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_87,ɖ,t,-0.27637047824039773,0.3817204301,0.1693548387,0.03225806452,1
subject_19,trial_87,ɖʰ,d,0.2016396951742646,0.04786680541,0.08532778356,0.2474881015,1
subject_20,trial_87,ɖʰ,t,-0.33623961741091807,0.04786680541,0.08532778356,0.2474881015,1
subject_21,trial_87,dʒʰ,d͡ʒ,0.24712887081463933,0.01668520578,0.1062291435,0.1239388795,1
subject_22,trial_87,dʒʰ,t͡ʃ,-0.3773321186986403,0.01668520578,0.1062291435,0.1239388795,1
subject_23,trial_87,ɡʰ,g,0.2016633026282479,0.01668520578,0.1062291435,0.1516694963,1
subject_24,trial_87,ɡʰ,k,-0.07175612505121842,0.01668520578,0.1062291435,0.1516694963,1
subject_25,trial_87,ɳ,n,0.5493812626626046,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_87,ɳ,j,0.24482574003270313,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_87,ɽ,d,0.1278362795226118,0.0770609319,0.1326164875,0.1553166069,1
subject_28,trial_87,ɽ,ɾ,0.2475008953275822,0.0770609319,0.1326164875,0.1553166069,1
subject_29,trial_87,ʈ,t,0.1403364378953284,0.3817204301,0.1827956989,-0.08870967742,1
subject_30,trial_87,ʈ,d,-0.26196638592385635,0.3817204301,0.1827956989,-0.08870967742,1
subject_1,trial_88,bʰ,b,0.06141664220227271,0.01668520578,0.1062291435,0.1683644595,1
subject_2,trial_88,bʰ,d,-0.6648429491129613,0.01668520578,0.1062291435,0.1683644595,1
subject_3,trial_88,d̪ʰ,d,0.3015815562135537,0.2001093494,0.1550027337,0.2191323693,1
subject_4,trial_88,d̪ʰ,t,-0.11485410200231506,0.2001093494,0.1550027337,0.2191323693,0
subject_5,trial_88,ɖ,d,0.17318808237749145,0.3817204301,0.1693548387,0.03225806452,1
subject_6,trial_88,ɖ,t,-0.2763993027021149,0.3817204301,0.1693548387,0.03225806452,1
subject_7,trial_88,ɖʰ,d,0.20165473807474496,0.04786680541,0.08532778356,0.2474881015,1
subject_8,trial_88,ɖʰ,t,-0.336922587195189,0.04786680541,0.08532778356,0.2474881015,1
subject_9,trial_88,dʒʰ,d͡ʒ,0.24744415560427233,0.01668520578,0.1062291435,0.1239388795,0
subject_10,trial_88,dʒʰ,t͡ʃ,-0.37814347480206056,0.01668520578,0.1062291435,0.1239388795,1
subject_11,trial_88,ɡʰ,g,0.20160739281393483,0.01668520578,0.1062291435,0.1516694963,1
subject_12,trial_88,ɡʰ,k,-0.07161180908239201,0.01668520578,0.1062291435,0.1516694963,0
subject_13,trial_88,ɳ,n,0.548923707502585,0.3817204301,0.125,-0.07661290323,1
subject_14,trial_88,ɳ,j,0.24464640168432564,0.3817204301,0.125,-0.07661290323,1
subject_15,trial_88,ɽ,d,0.12761401831561983,0.0770609319,0.1326164875,0.1553166069,1
subject_16,trial_88,ɽ,ɾ,0.2472340395330183,0.0770609319,0.1326164875,0.1553166069,1
subject_17,trial_88,ʈ,t,0.1401763507107204,0.3817204301,0.1827956989,-0.08870967742,1
subject_18,trial_88,ʈ,d,-0.26247491806435347,0.3817204301,0.1827956989,-0.08870967742,1
subject_19,trial_88,bʰ,b,0.06241948727213189,0.01668520578,0.1062291435,0.1683644595,1
subject_20,trial_88,bʰ,d,-0.6637154357121234,0.01668520578,0.1062291435,0.1683644595,1
subject_21,trial_88,d̪ʰ,d,0.3021453381043856,0.2001093494,0.1550027337,0.2191323693,0
subject_22,trial_88,d̪ʰ,t,-0.11511701368619486,0.2001093494,0.1550027337,0.2191323693,1
subject_23,trial_88,ɖ,d,0.1730776317855063,0.3817204301,0.1693548387,0.03225806452,1
subject_24,trial_88,ɖ,t,-0.27703441376415733,0.3817204301,0.1693548387,0.03225806452,1
subject_25,trial_88,ɖʰ,d,0.201667931256554,0.04786680541,0.08532778356,0.2474881015,1
subject_26,trial_88,ɖʰ,t,-0.3364283946925414,0.04786680541,0.08532778356,0.2474881015,1
subject_27,trial_88,dʒʰ,d͡ʒ,0.24719992717725336,0.01668520578,0.1062291435,0.1239388795,0
subject_28,trial_88,dʒʰ,t͡ʃ,-0.37761653760118646,0.01668520578,0.1062291435,0.1239388795,0
subject_29,trial_88,ɡʰ,g,0.2021422912746844,0.01668520578,0.1062291435,0.1516694963,1
subject_30,trial_88,ɡʰ,k,-0.07197327185083865,0.01668520578,0.1062291435,0.1516694963,0
subject_1,trial_89,ɳ,n,0.5488565273432696,0.3817204301,0.125,-0.07661290323,0
subject_2,trial_89,ɳ,j,0.2448018511730847,0.3817204301,0.125,-0.07661290323,0
subject_3,trial_89,ɽ,d,0.12706456073968023,0.0770609319,0.1326164875,0.1553166069,1
subject_4,trial_89,ɽ,ɾ,0.24695014291524067,0.0770609319,0.1326164875,0.1553166069,1
subject_5,trial_89,ʈ,t,0.1395607216718538,0.3817204301,0.1827956989,-0.08870967742,1
subject_6,trial_89,ʈ,d,-0.262117580370204,0.3817204301,0.1827956989,-0.08870967742,0
subject_7,trial_89,bʰ,b,0.06175806771714583,0.01668520578,0.1062291435,0.1683644595,1
subject_8,trial_89,bʰ,d,-0.6637335211817084,0.01668520578,0.1062291435,0.1683644595,1
subject_9,trial_89,d̪ʰ,d,0.30185608278335974,0.2001093494,0.1550027337,0.2191323693,0
subject_10,trial_89,d̪ʰ,t,-0.11449879182181119,0.2001093494,0.1550027337,0.2191323693,0
subject_11,trial_89,ɖ,d,0.1731447483711596,0.3817204301,0.1693548387,0.03225806452,1
subject_12,trial_89,ɖ,t,-0.2767526743537718,0.3817204301,0.1693548387,0.03225806452,1
subject_13,trial_89,ɖʰ,d,0.20195899177465484,0.04786680541,0.08532778356,0.2474881015,1
subject_14,trial_89,ɖʰ,t,-0.33690900452785316,0.04786680541,0.08532778356,0.2474881015,1
subject_15,trial_89,dʒʰ,d͡ʒ,0.24687223072105197,0.01668520578,0.1062291435,0.1239388795,0
subject_16,trial_89,dʒʰ,t͡ʃ,-0.3779597748786794,0.01668520578,0.1062291435,0.1239388795,1
subject_17,trial_89,ɡʰ,g,0.20112090078193592,0.01668520578,0.1062291435,0.1516694963,1
subject_18,trial_89,ɡʰ,k,-0.07239337237483576,0.01668520578,0.1062291435,0.1516694963,1
subject_19,trial_89,ɳ,n,0.5491038651878649,0.3817204301,0.125,-0.07661290323,0
subject_20,trial_89,ɳ,j,0.24435204058872956,0.3817204301,0.125,-0.07661290323,1
subject_21,trial_89,ɽ,d,0.12750881847774895,0.0770609319,0.1326164875,0.1553166069,1
subject_22,trial_89,ɽ,ɾ,0.24670649586484877,0.0770609319,0.1326164875,0.1553166069,1
subject_23,trial_89,ʈ,t,0.14038084913659155,0.3817204301,0.1827956989,-0.08870967742,1
subject_24,trial_89,ʈ,d,-0.2619107706677815,0.3817204301,0.1827956989,-0.08870967742,1
subject_25,trial_89,bʰ,b,0.061998631972562224,0.01668520578,0.1062291435,0.1683644595,1
subject_26,trial_89,bʰ,d,-0.6641269858544601,0.01668520578,0.1062291435,0.1683644595,1
subject_27,trial_89,d̪ʰ,d,0.3021803157600571,0.2001093494,0.1550027337,0.2191323693,1
subject_28,trial_89,d̪ʰ,t,-0.11544023262779027,0.2001093494,0.1550027337,0.2191323693,1
subject_29,trial_89,ɖ,d,0.1729428640516195,0.3817204301,0.1693548387,0.03225806452,1
subject_30,trial_89,ɖ,t,-0.27661825358122305,0.3817204301,0.1693548387,0.03225806452,1
subject_1,trial_90,ɖʰ,d,0.2015388365126391,0.04786680541,0.08532778356,0.2474881015,0
subject_2,trial_90,ɖʰ,t,-0.3372348840215814,0.04786680541,0.08532778356,0.2474881015,1
subject_3,trial_90,dʒʰ,d͡ʒ,0.24689927436725348,0.01668520578,0.1062291435,0.1239388795,1
subject_4,trial_90,dʒʰ,t͡ʃ,-0.3780375280206674,0.01668520578,0.1062291435,0.1239388795,1
subject_5,trial_90,ɡʰ,g,0.20120771355314077,0.01668520578,0.1062291435,0.1516694963,1
subject_6,trial_90,ɡʰ,k,-0.07246143997876658,0.01668520578,0.1062291435,0.1516694963,1
subject_7,trial_90,ɳ,n,0.5487634755312168,0.3817204301,0.125,-0.07661290323,1
subject_8,trial_90,ɳ,j,0.2446603302987893,0.3817204301,0.125,-0.07661290323,1
subject_9,trial_90,ɽ,d,0.12758884519588487,0.0770609319,0.1326164875,0.1553166069,1
subject_10,trial_90,ɽ,ɾ,0.24773186198731065,0.0770609319,0.1326164875,0.1553166069,1
subject_11,trial_90,ʈ,t,0.13990436315545127,0.3817204301,0.1827956989,-0.08870967742,1
subject_12,trial_90,ʈ,d,-0.26298238004452495,0.3817204301,0.1827956989,-0.08870967742,0
subject_13,trial_90,bʰ,b,0.0622562143781443,0.01668520578,0.1062291435,0.1683644595,1
subject_14,trial_90,bʰ,d,-0.6647580732674246,0.01668520578,0.1062291435,0.1683644595,1
subject_15,trial_90,d̪ʰ,d,0.30133546663103594,0.2001093494,0.1550027337,0.2191323693,1
subject_16,trial_90,d̪ʰ,t,-0.11487750740074351,0.2001093494,0.1550027337,0.2191323693,1
subject_17,trial_90,ɖ,d,0.17283911081428632,0.3817204301,0.1693548387,0.03225806452,1
subject_18,trial_90,ɖ,t,-0.2761411432807306,0.3817204301,0.1693548387,0.03225806452,1
subject_19,trial_90,ɖʰ,d,0.2015349640244794,0.04786680541,0.08532778356,0.2474881015,0
subject_20,trial_90,ɖʰ,t,-0.3374121422989865,0.04786680541,0.08532778356,0.2474881015,1
subject_21,trial_90,dʒʰ,d͡ʒ,0.2468215771121636,0.01668520578,0.1062291435,0.1239388795,1
subject_22,trial_90,dʒʰ,t͡ʃ,-0.37738685615264117,0.01668520578,0.1062291435,0.1239388795,1
subject_23,trial_90,ɡʰ,g,0.20115978622726993,0.01668520578,0.1062291435,0.1516694963,0
subject_24,trial_90,ɡʰ,k,-0.07220086377138957,0.01668520578,0.1062291435,0.1516694963,1
subject_25,trial_90,ɳ,n,0.5492440980765672,0.3817204301,0.125,-0.07661290323,1
subject_26,trial_90,ɳ,j,0.24452167527346358,0.3817204301,0.125,-0.07661290323,1
subject_27,trial_90,ɽ,d,0.12689845966359883,0.0770609319,0.1326164875,0.1553166069,1
